hub_family,spoke_airport,operator_class,flights_total,meets_min_flights,hotspot_robustness_score,hotspot_score_base,hotspot_score_weather_emphasis,hotspot_score_controllable_cascade_emphasis,hotspot_score_economic_emphasis,norm_cancel,norm_severe_delay,norm_controllable,norm_cascade,norm_weather_sensitivity,norm_economic_burden
DFW,CHA,SkyWest_unresolved,282,True,0.0,0.6227880841121496,0.7038785046728973,0.5935981308411215,0.599766355140187,0.4355140186915888,0.8093457943925234,0.9663551401869159,0.1336448598130841,0.8257009345794393,0.5654205607476636
DFW,CHS,AA_mainline,3912,True,0.0,0.7291956542056075,0.7071495327102805,0.7312616822429906,0.7450934579439252,0.7411214953271028,0.7205607476635514,0.6271028037383177,0.8420560747663551,0.6742990654205607,0.7691588785046729
DFW,CHS,Envoy_operated,672,True,0.0,0.22738191588785045,0.39359813084112155,0.19957943925233645,0.17789719626168227,0.23177570093457944,0.06962616822429907,0.11869158878504672,0.197196261682243,0.6429906542056075,0.10373831775700934
DFW,CHS,PSA_operated,259,True,0.0,0.6543364485981308,0.4514018691588785,0.7611214953271028,0.7020560747663551,0.21822429906542057,0.9429906542056075,0.8803738317757009,0.9626168224299065,0.14719626168224298,0.7738317757009345
DFW,CID,AA_mainline,2134,True,1.0,0.9481646728971962,0.9411214953271028,0.9497196261682244,0.9594392523364487,0.9009345794392524,0.974766355140187,0.9205607476635514,0.9841121495327103,0.930841121495327,0.9766355140186916
DFW,CID,Envoy_operated,1921,True,0.0,0.4009368691588785,0.5842523364485981,0.32630841121495324,0.35303738317757005,0.711214953271028,0.12429906542056075,0.10186915887850467,0.32710280373831774,0.8593457943925233,0.28130841121495326
DFW,CID,PSA_operated,348,True,0.0,0.8232175700934579,0.8826168224299066,0.7665420560747666,0.8414953271028038,0.8392523364485981,0.8943925233644859,0.41495327102803736,0.9485981308411215,0.9719626168224299,0.8691588785046729
DFW,CLE,AA_mainline,6035,True,0.0,0.6269945327102803,0.5092056074766356,0.6662149532710281,0.6493925233644859,0.652803738317757,0.6420560747663552,0.7046728971962617,0.7457943925233644,0.33271028037383177,0.6831775700934579
DFW,CLL,Envoy_operated,3046,True,0.0,0.34321504672897196,0.49149532710280375,0.287196261682243,0.29971962616822434,0.5560747663551402,0.14766355140186915,0.17943925233644858,0.22710280373831776,0.7140186915887851,0.23457943925233646
DFW,CLL,SkyWest_unresolved,1628,True,0.0,0.7031779906542055,0.7221962616822429,0.6255607476635514,0.7455607476635515,0.9411214953271028,0.6981308411214954,0.9448598130841122,0.07383177570093458,0.7509345794392523,0.8093457943925234
DFW,CLT,AA_mainline,7392,True,0.0,0.5993410280373831,0.5632710280373832,0.6451401869158879,0.5763551401869158,0.41962616822429905,0.6962616822429907,0.7364485981308411,0.6915887850467289,0.5093457943925234,0.5420560747663551
DFW,CMH,AA_mainline,4991,True,0.0,0.6673452803738317,0.59696261682243,0.6748130841121496,0.7031308411214954,0.7542056074766356,0.6280373831775701,0.6163551401869158,0.7560747663551401,0.491588785046729,0.7570093457943925
DFW,CMH,Envoy_operated,1875,True,0.0,0.1881996261682243,0.19102803738317758,0.2327102803738318,0.14616822429906542,0.04766355140186916,0.20373831775700935,0.3336448598130841,0.26542056074766357,0.19532710280373833,0.08317757009345794
DFW,CMI,Envoy_operated,2908,True,0.0,0.356924953271028,0.3853271028037384,0.3701869158878505,0.33299065420560753,0.27009345794392525,0.36542056074766355,0.28785046728971964,0.49252336448598133,0.4280373831775701,0.297196261682243
DFW,COS,AA_mainline,4470,True,0.0,0.7341031775700935,0.7039252336448598,0.7177570093457943,0.7674766355140188,0.8345794392523365,0.705607476635514,0.6598130841121496,0.7271028037383177,0.6588785046728972,0.8177570093457944
DFW,COS,Envoy_operated,1012,True,0.0,0.2157752336448598,0.2677570093457944,0.2311214953271028,0.17990654205607476,0.12149532710280374,0.1925233644859813,0.23738317757009345,0.27102803738317754,0.34579439252336447,0.1261682242990654
DFW,COS,SkyWest_unresolved,2523,True,0.0,0.527052429906542,0.48813084112149535,0.5156074766355141,0.540841121495327,0.4121495327102804,0.7607476635514019,0.9766355140186916,0.020560747663551402,0.42990654205607476,0.5616822429906542
DFW,COU,Envoy_operated,4032,True,0.0,0.47501710280373827,0.5698130841121496,0.4085046728971963,0.447196261682243,0.7794392523364486,0.33457943925233646,0.20841121495327103,0.4093457943925234,0.7121495327102804,0.405607476635514
DFW,COU,SkyWest_unresolved,644,True,0.0,0.764093598130841,0.7721962616822431,0.6680841121495328,0.8434112149532711,0.974766355140187,0.8130841121495327,0.9822429906542056,0.06635514018691589,0.7845794392523364,0.9626168224299065
DFW,CRP,Envoy_operated,9392,True,0.0,0.2815204672897196,0.33373831775700935,0.23635514018691586,0.25299065420560746,0.5644859813084112,0.16448598130841122,0.09626168224299066,0.2411214953271028,0.4121495327102804,0.2102803738317757
DFW,CRP,PSA_operated,140,True,0.75,0.9171615887850467,0.8804672897196262,0.9097196261682243,0.9457009345794393,0.9299065420560748,0.9598130841121495,0.9850467289719627,0.8126168224299065,0.8257009345794393,0.9887850467289719
DFW,CRP,SkyWest_unresolved,328,True,0.0,0.6797309345794392,0.6649532710280375,0.6148598130841122,0.7666355140186916,0.9822429906542056,0.5196261682242991,0.8962616822429906,0.13925233644859814,0.6429906542056075,0.897196261682243
DFW,CVG,AA_mainline,6097,True,0.0,0.6479488785046728,0.587196261682243,0.6647663551401869,0.6533644859813085,0.6813084112149532,0.6672897196261682,0.6280373831775701,0.7523364485981309,0.49626168224299066,0.6616822429906543
DFW,CVG,Envoy_operated,156,True,0.0,0.31174457943925227,0.3253271028037383,0.3122429906542055,0.2767289719626168,0.2602803738317757,0.4135514018691589,0.3130841121495327,0.3130841121495327,0.34579439252336447,0.22429906542056074
DFW,CVG,PSA_operated,125,True,0.0,0.8676189719626168,0.7776635514018693,0.8479439252336449,0.9148598130841121,0.9981308411214953,0.9401869158878504,0.994392523364486,0.6429906542056075,0.6429906542056075,0.985981308411215
DFW,DAY,Envoy_operated,591,True,0.0,0.3876164485981308,0.4897196261682243,0.31906542056074766,0.38168224299065423,0.7074766355140187,0.1691588785046729,0.2261682242990654,0.20654205607476636,0.6429906542056075,0.3728971962616822
DFW,DAY,PSA_operated,4796,True,0.0,0.5985620560747663,0.5706542056074766,0.6347663551401869,0.5826168224299066,0.37850467289719625,0.7457943925233644,0.594392523364486,0.7841121495327102,0.5289719626168224,0.5588785046728972
DFW,DAY,SkyWest_unresolved,124,True,0.0,0.09028285046728972,0.05995327102803739,0.1182710280373832,0.07920560747663552,0.12429906542056075,0.019626168224299065,0.2514018691588785,0.0691588785046729,0.014485981308411215,0.06261682242990654
DFW,DCA,AA_mainline,13422,True,0.0,0.5678705607476635,0.5492523364485982,0.5614018691588785,0.5757943925233645,0.7158878504672898,0.47757009345794393,0.5794392523364486,0.5242990654205607,0.5214953271028038,0.5878504672897197
DFW,DEN,AA_mainline,12133,True,0.0,0.7392443925233645,0.7339252336448598,0.7249532710280374,0.7537383177570094,0.7392523364485981,0.7859813084112149,0.6046728971962617,0.802803738317757,0.7261682242990655,0.7757009345794392
DFW,DEN,Envoy_operated,184,True,0.0,0.3199237850467289,0.485373831775701,0.34780373831775696,0.216588785046729,0.02102803738317757,0.3233644859813084,0.625233644859813,0.1542056074766355,0.7336448598130841,0.0616822429906542
DFW,DRO,AA_mainline,282,True,0.0,0.7803741121495327,0.7253271028037384,0.8567289719626168,0.8453271028037384,0.1883177570093458,0.9640186915887851,0.983177570093458,0.9598130841121495,0.6429906542056075,0.9429906542056075
DFW,DRO,SkyWest_unresolved,4243,True,0.0,0.4525827102803737,0.43747663551401866,0.45971962616822426,0.43261682242990657,0.5925233644859813,0.36355140186915885,0.9102803738317757,0.0308411214953271,0.41495327102803736,0.402803738317757
DFW,DSM,AA_mainline,3906,True,0.0,0.8655157476635514,0.7896728971962618,0.8764018691588785,0.8993925233644859,0.8214953271028037,0.9579439252336449,0.8130841121495327,0.9728971962616823,0.6761682242990654,0.9504672897196261
DFW,DSM,Envoy_operated,1037,True,0.0,0.23213364485981308,0.3493457943925234,0.18953271028037383,0.19308411214953272,0.42149532710280374,0.059813084112149535,0.041121495327102804,0.2102803738317757,0.525233644859813,0.13457943925233645
DFW,DSM,PSA_operated,131,True,0.0,0.6632946261682243,0.4279906542056075,0.6950934579439252,0.7294859813084111,0.9728971962616823,0.6158878504672897,0.7869158878504673,0.6990654205607477,0.07523364485981308,0.8289719626168224
DFW,DTW,AA_mainline,6794,True,0.0,0.5529142990654206,0.4352336448598131,0.5857009345794392,0.5832710280373832,0.5803738317757009,0.5785046728971963,0.502803738317757,0.7672897196261682,0.2588785046728972,0.6289719626168224
DFW,DTW,Envoy_operated,116,True,0.0,0.38013831775700935,0.48523364485981313,0.24663551401869158,0.4014953271028038,0.8742990654205608,0.23644859813084113,0.008411214953271028,0.08457943925233645,0.6429906542056075,0.4336448598130841
DFW,ECP,AA_mainline,1471,True,0.75,0.8900533644859813,0.807570093457944,0.9079439252336449,0.9309345794392524,0.7990654205607477,0.9934579439252337,0.8738317757009346,0.9962616822429906,0.6841121495327103,0.9925233644859813
DFW,ECP,Envoy_operated,2511,True,0.0,0.26749897196261685,0.2513084112149533,0.24570093457943926,0.25093457943925235,0.5,0.2252336448598131,0.08504672897196262,0.3411214953271028,0.22710280373831776,0.2261682242990654
DFW,ECP,PSA_operated,665,True,0.0,0.7041127570093458,0.5264953271028038,0.6831308411214954,0.79696261682243,0.9710280373831776,0.7523364485981309,0.4121495327102804,0.891588785046729,0.2602803738317757,0.9364485981308411
DFW,EGE,AA_mainline,3566,True,0.0,0.7309872897196261,0.7028037383177571,0.771588785046729,0.7794392523364486,0.297196261682243,0.9093457943925234,0.7579439252336448,0.9074766355140187,0.6607476635514019,0.8523364485981308
DFW,ELP,AA_mainline,8347,True,0.0,0.8164405140186914,0.8353738317757009,0.8183644859813084,0.8191121495327103,0.7364485981308411,0.8308411214953271,0.788785046728972,0.8542056074766355,0.8640186915887851,0.8233644859813084
DFW,ELP,Envoy_operated,3070,True,0.0,0.2864279906542056,0.3888317757009346,0.26901869158878505,0.24733644859813084,0.3177570093457944,0.18317757009345795,0.11401869158878504,0.3719626168224299,0.5425233644859813,0.18878504672897195
DFW,ELP,SkyWest_unresolved,124,True,0.0,0.6555828037383178,0.7235514018691589,0.6324299065420562,0.6340186915887851,0.3822429906542056,0.9271028037383178,0.9869158878504672,0.2088785046728972,0.8257009345794393,0.6018691588785047
DFW,EUG,AA_mainline,1039,True,0.0,0.7175889719626167,0.488411214953271,0.7979439252336449,0.7986915887850468,0.45514018691588787,0.9467289719626168,0.8841121495327103,0.9532710280373832,0.14485981308411214,0.9205607476635514
DFW,EVV,Envoy_operated,3157,True,0.0,0.24288345794392524,0.2533644859813084,0.22644859813084112,0.2152336448598131,0.43644859813084114,0.17383177570093458,0.17009345794392525,0.2336448598130841,0.2691588785046729,0.17383177570093458
DFW,EVV,PSA_operated,109,True,0.0,0.5233133644859812,0.501588785046729,0.5216822429906542,0.5838317757009346,0.15467289719626168,0.8018691588785046,0.06869158878504673,0.9700934579439252,0.4691588785046729,0.6747663551401869
DFW,EVV,SkyWest_unresolved,428,True,0.0,0.4621640654205607,0.6400467289719627,0.423785046728972,0.42228971962616824,0.4663551401869159,0.3037383177570093,0.6878504672897197,0.044859813084112146,0.9070093457943925,0.36261682242990656
DFW,EWR,AA_mainline,5684,True,0.0,0.7297409345794392,0.7495327102803738,0.6932710280373832,0.719626168224299,0.8018691588785046,0.814018691588785,0.5392523364485982,0.7383177570093458,0.7794392523364486,0.7046728971962617
DFW,EWR,Republic_unresolved,128,True,0.0,0.5575881308411214,0.5475700934579439,0.5771028037383177,0.5599065420560747,0.11962616822429907,0.9158878504672897,0.6224299065420561,0.5906542056074766,0.5327102803738317,0.5635514018691589
DFW,EYW,AA_mainline,1735,True,0.0,0.8370832710280374,0.79,0.8486915887850467,0.8800934579439252,0.6570093457943925,0.9672897196261683,0.7635514018691589,0.9691588785046729,0.719626168224299,0.9448598130841122
DFW,FAR,Envoy_operated,4045,True,0.0,0.17371074766355138,0.19841121495327102,0.18065420560747664,0.14420560747663552,0.16635514018691588,0.15794392523364487,0.10654205607476636,0.2757009345794392,0.23551401869158878,0.1
DFW,FAT,AA_mainline,5695,True,0.0,0.5806457009345793,0.4690654205607477,0.6236448598130842,0.6234579439252337,0.5373831775700935,0.5794392523364486,0.7018691588785047,0.6747663551401869,0.3018691588785047,0.6878504672897197
DFW,FAY,PSA_operated,127,True,0.0,0.1871869626168224,0.15546728971962617,0.1725700934579439,0.15116822429906543,0.3621495327102804,0.2542056074766355,0.23878504672897197,0.06261682242990654,0.10794392523364486,0.09719626168224299
DFW,FCA,AA_mainline,950,True,0.0,0.4475193925233645,0.3664018691588785,0.4884579439252337,0.5335046728971963,0.1855140186915888,0.491588785046729,0.4308411214953271,0.6691588785046729,0.24485981308411214,0.6626168224299065
DFW,FCA,Envoy_operated,206,True,0.0,0.2648504672897196,0.41607476635514024,0.27710280373831775,0.18168224299065422,0.02102803738317757,0.2766355140186916,0.1929906542056075,0.3981308411214953,0.6429906542056075,0.05700934579439252
DFW,FLG,SkyWest_unresolved,1740,True,0.0,0.5939661214953271,0.686588785046729,0.5654672897196261,0.5772429906542056,0.3560747663551402,0.7831775700934579,0.974766355140187,0.07102803738317758,0.8257009345794393,0.5523364485981308
DFW,FLL,AA_mainline,7736,True,0.0,0.7244439252336448,0.6700934579439253,0.7140186915887852,0.7478504672897196,0.8336448598130841,0.7429906542056075,0.6261682242990654,0.7710280373831776,0.5887850467289719,0.7831775700934579
DFW,FSD,AA_mainline,2364,True,0.0,0.777803504672897,0.7363084112149533,0.8107009345794393,0.8120093457943927,0.4523364485981308,0.9551401869158879,0.7532710280373832,0.9672897196261683,0.6742990654205607,0.8635514018691589
DFW,FSD,Envoy_operated,1409,True,0.0,0.36448098130841117,0.4046261682242991,0.3292990654205607,0.3233177570093458,0.6719626168224299,0.23457943925233646,0.20747663551401868,0.34579439252336447,0.4649532710280374,0.2616822429906542
DFW,FSD,SkyWest_unresolved,206,True,0.0,0.34469509345794386,0.5979906542056075,0.32191588785046726,0.2568691588785047,0.3252336448598131,0.06355140186915888,0.5476635514018692,0.028037383177570093,0.97803738317757,0.1252336448598131
DFW,FSM,Envoy_operated,4362,True,0.0,0.4394959813084112,0.5399065420560747,0.36514018691588784,0.4311214953271028,0.8317757009345794,0.18785046728971963,0.18504672897196262,0.32242990654205606,0.6906542056074766,0.41869158878504675
DFW,FSM,SkyWest_unresolved,344,True,0.0,0.47423813084112143,0.68,0.3734579439252337,0.43887850467289724,0.8448598130841122,0.18037383177570093,0.42336448598130844,0.02149532710280374,0.9887850467289719,0.385981308411215
DFW,FWA,Envoy_operated,3440,True,0.0,0.2380538317757009,0.20710280373831777,0.27289719626168224,0.19065420560747662,0.2336448598130841,0.2635514018691589,0.3728971962616822,0.2775700934579439,0.16074766355140188,0.11962616822429907
DFW,FWA,PSA_operated,359,True,0.0,0.6266050467289719,0.5732710280373833,0.6026168224299067,0.6506542056074767,0.8869158878504673,0.5579439252336449,0.6663551401869159,0.4672897196261682,0.4934579439252336,0.6869158878504673
DFW,FWA,SkyWest_unresolved,181,True,0.0,0.3924460747663552,0.6341121495327102,0.3880373831775701,0.31018691588785047,0.20186915887850468,0.205607476635514,0.6457943925233645,0.11728971962616823,0.9967289719626168,0.18691588785046728
DFW,GCK,Envoy_operated,2250,True,0.0,0.48724696261682243,0.5412616822429906,0.44742990654205606,0.47060747663551405,0.638785046728972,0.44018691588785047,0.3186915887850467,0.4570093457943925,0.6224299065420561,0.4457943925233645
DFW,GCK,SkyWest_unresolved,668,True,0.0,0.626605046728972,0.7452336448598131,0.5633644859813084,0.6386915887850467,0.8981308411214953,0.3429906542056075,0.8757009345794392,0.0616822429906542,0.9233644859813084,0.6570093457943925
DFW,GEG,AA_mainline,2478,True,0.0,0.6440540186915887,0.48018691588785045,0.7207476635514017,0.7160747663551401,0.2523364485981308,0.8803738317757009,0.7551401869158878,0.9168224299065421,0.23457943925233646,0.8242990654205608
DFW,GGG,Envoy_operated,1293,True,0.0,0.5864879906542055,0.677803738317757,0.5713551401869159,0.5626635514018692,0.6233644859813084,0.45514018691588787,0.6953271028037383,0.40233644859813084,0.8149532710280374,0.5271028037383177
DFW,GGG,SkyWest_unresolved,1619,True,0.0,0.6346284579439252,0.7203271028037384,0.5664953271028037,0.6207009345794392,0.8457943925233645,0.5831775700934579,0.8775700934579439,0.0514018691588785,0.8490654205607476,0.6
DFW,GJT,Envoy_operated,1875,True,0.0,0.17939724299065415,0.3184579439252337,0.16415887850467287,0.1319158878504673,0.11214953271028037,0.09345794392523364,0.10420560747663551,0.17850467289719626,0.5271028037383177,0.06074766355140187
DFW,GJT,SkyWest_unresolved,1871,True,0.0,0.4674610747663551,0.4974299065420561,0.4570560747663551,0.4370560747663551,0.5831775700934579,0.40373831775700936,0.8355140186915888,0.04766355140186916,0.5425233644859813,0.39158878504672895
DFW,GNV,Envoy_operated,1354,True,0.0,0.15065317757009347,0.10943925233644859,0.1855140186915888,0.13149532710280373,0.1261682242990654,0.15140186915887852,0.11588785046728972,0.3598130841121495,0.04766355140186916,0.102803738317757
DFW,GNV,PSA_operated,640,True,0.75,0.9159152336448597,0.8931775700934579,0.8970093457943926,0.9430841121495327,0.9813084112149533,0.9317757009345794,0.7799065420560748,0.9579439252336449,0.8593457943925233,0.9841121495327103
DFW,GPT,Envoy_operated,2472,True,0.0,0.4011705607476635,0.4795327102803738,0.3314953271028037,0.381588785046729,0.7654205607476635,0.23738317757009345,0.08130841121495327,0.3728971962616822,0.597196261682243,0.35233644859813085
DFW,GPT,PSA_operated,965,True,0.0,0.5671694859813083,0.3763084112149533,0.5716355140186915,0.678551401869159,0.9280373831775701,0.3813084112149533,0.7345794392523365,0.4224299065420561,0.09018691588785047,0.8457943925233645
DFW,GPT,SkyWest_unresolved,892,True,0.0,0.3956398598130841,0.4203271028037383,0.3870560747663551,0.3827570093457944,0.6878504672897197,0.11588785046728972,0.7373831775700934,0.011214953271028037,0.4574766355140187,0.36355140186915885
DFW,GRI,SkyWest_unresolved,2908,True,0.0,0.5934208411214953,0.6247663551401869,0.5483177570093457,0.6045794392523365,0.780373831775701,0.5242990654205607,0.9373831775700935,0.024299065420560748,0.6719626168224299,0.6214953271028038
DFW,GRK,Envoy_operated,5323,True,0.0,0.4673831775700934,0.5738317757009346,0.42728971962616824,0.43177570093457945,0.6102803738317757,0.3467289719626168,0.2719626168224299,0.46261682242990654,0.7336448598130841,0.37850467289719625
DFW,GRK,SkyWest_unresolved,1892,True,0.0,0.6323694392523365,0.7625233644859815,0.5554205607476635,0.6500000000000001,0.9392523364485982,0.33925233644859815,0.8074766355140187,0.07289719626168224,0.9579439252336449,0.6766355140186916
DFW,GRR,AA_mainline,3878,True,0.0,0.7872290654205607,0.7103738317757009,0.8099999999999999,0.830373831775701,0.6411214953271028,0.9018691588785047,0.7523364485981309,0.9364485981308411,0.5953271028037384,0.8953271028037383
DFW,GRR,Envoy_operated,430,True,0.0,0.24428560747663552,0.20990654205607479,0.2122429906542056,0.2385046728971963,0.6429906542056075,0.10560747663551402,0.025233644859813085,0.30327102803738315,0.15841121495327104,0.22990654205607478
DFW,GSO,AA_mainline,2896,True,0.0,0.785671121495327,0.609626168224299,0.8107476635514018,0.8357943925233645,0.8672897196261682,0.891588785046729,0.7542056074766356,0.9429906542056075,0.34579439252336447,0.9112149532710281
DFW,GSO,Envoy_operated,837,True,0.0,0.20463593457943924,0.4403271028037383,0.17565420560747663,0.14257009345794394,0.08598130841121496,0.03364485981308411,0.07383177570093458,0.19065420560747665,0.7939252336448598,0.04953271028037383
DFW,GSP,AA_mainline,3006,True,0.0,0.7677547663551403,0.7177570093457943,0.799252336448598,0.7906542056074766,0.5551401869158878,0.888785046728972,0.7710280373831776,0.922429906542056,0.6429906542056075,0.8252336448598131
DFW,GSP,Envoy_operated,1372,True,0.0,0.11637841121495325,0.11542056074766353,0.12439252336448599,0.10233644859813083,0.10841121495327102,0.12149532710280374,0.09719626168224299,0.17570093457943925,0.11401869158878504,0.08130841121495327
DFW,GSP,PSA_operated,495,True,0.0,0.5316483644859813,0.6123831775700934,0.6019158878504672,0.4224766355140187,0.17149532710280374,0.6102803738317757,0.5831775700934579,0.8317757009345794,0.7336448598130841,0.2588785046728972
DFW,GTR,SkyWest_unresolved,486,True,0.0,0.39486088785046725,0.3267757009345794,0.4344392523364486,0.37705607476635516,0.2485981308411215,0.5570093457943925,0.8654205607476636,0.12242990654205607,0.22476635514018692,0.35046728971962615
DFW,GUC,AA_mainline,446,True,0.0,0.8289819626168224,0.8653271028037384,0.8685046728971964,0.8864485981308412,0.2827102803738318,0.9411214953271028,0.9411214953271028,0.9149532710280374,0.9200934579439253,0.9728971962616823
DFW,HDN,AA_mainline,634,True,0.0,0.6923502803738317,0.7357009345794393,0.7037383177570093,0.7652336448598132,0.1205607476635514,0.9149532710280374,0.5383177570093458,0.9037383177570093,0.8009345794392523,0.874766355140187
DFW,HNL,AA_mainline,2433,True,0.0,0.4514921495327103,0.3897196261682243,0.5102803738317757,0.5085981308411215,0.07102803738317758,0.5485981308411215,0.9074766355140187,0.2897196261682243,0.297196261682243,0.594392523364486
DFW,HOU,Envoy_operated,6365,True,0.0,0.5192627102803739,0.6303738317757008,0.4335514018691589,0.5185981308411215,0.8897196261682243,0.3,0.19813084112149532,0.4121495327102804,0.797196261682243,0.5177570093457944
DFW,HOU,PSA_operated,901,True,0.0,0.7841131775700934,0.5623364485981308,0.7989719626168224,0.8602803738317757,0.9878504672897196,0.8682242990654205,0.705607476635514,0.9373831775700935,0.22990654205607478,0.974766355140187
DFW,HOU,SkyWest_unresolved,1826,True,0.0,0.7169657943925234,0.7340186915887851,0.6626168224299066,0.7201869158878506,0.9,0.7532710280373832,0.9336448598130841,0.22897196261682243,0.7598130841121495,0.7252336448598131
DFW,HRL,Envoy_operated,5780,True,0.0,0.29554196261682236,0.33317757009345794,0.2374766355140187,0.2845794392523364,0.694392523364486,0.11962616822429907,0.05514018691588785,0.2457943925233645,0.3897196261682243,0.26822429906542056
DFW,HRL,PSA_operated,366,True,0.0,0.598639953271028,0.46602803738317755,0.5683644859813084,0.7340654205607478,0.9803738317757009,0.3598130841121495,0.5322429906542057,0.514018691588785,0.2672897196261682,0.9373831775700935
DFW,HRL,SkyWest_unresolved,358,True,0.0,0.732233644859813,0.8355140186915888,0.6285981308411215,0.8093457943925234,0.9990654205607477,0.5308411214953271,0.891588785046729,0.05514018691588785,0.9906542056074766,0.9252336448598131
DFW,HSV,AA_mainline,398,True,0.0,0.8372390654205607,0.6682242990654206,0.8717757009345795,0.8745794392523365,0.8990654205607477,0.9299065420560748,0.9682242990654205,0.8794392523364486,0.41495327102803736,0.930841121495327
DFW,HSV,Envoy_operated,5174,True,0.0,0.4423002803738318,0.5643925233644861,0.4049532710280374,0.39168224299065424,0.6,0.29158878504672897,0.2794392523364486,0.41869158878504675,0.7476635514018691,0.31588785046728973
DFW,HSV,PSA_operated,2388,True,0.0,0.8606082242990654,0.7671028037383179,0.8592523364485982,0.9028037383177571,0.9672897196261683,0.8869158878504673,0.8158878504672897,0.8990654205607477,0.6271028037383177,0.9663551401869159
DFW,HSV,SkyWest_unresolved,658,True,0.0,0.29569775700934575,0.3157009345794392,0.3499065420560747,0.26635514018691586,0.11495327102803739,0.22803738317757008,0.8392523364485981,0.02336448598130841,0.34579439252336447,0.22242990654205608
DFW,IAD,AA_mainline,3169,True,0.0,0.6026906074766355,0.5516355140186916,0.6235981308411214,0.6135046728971962,0.5981308411214953,0.6018691588785047,0.5467289719626168,0.7635514018691589,0.47523364485981306,0.6299065420560748
DFW,IAH,AA_mainline,10117,True,0.0,0.8651262616822428,0.8524299065420561,0.844018691588785,0.8894392523364486,0.891588785046729,0.9130841121495327,0.711214953271028,0.914018691588785,0.8336448598130841,0.9261682242990654
DFW,IAH,Envoy_operated,3545,True,0.0,0.5183279439252336,0.6971028037383178,0.392803738317757,0.5464485981308411,0.930841121495327,0.21495327102803738,0.06074766355140187,0.3485981308411215,0.9654205607476636,0.5887850467289719
DFW,IAH,SkyWest_unresolved,275,True,0.0,0.608455,0.7494859813084113,0.5603271028037383,0.5620093457943925,0.7093457943925233,0.5102803738317757,0.8299065420560747,0.14672897196261683,0.961214953271028,0.49252336448598133
DFW,ICT,AA_mainline,1535,True,1.0,0.9325852336448597,0.9343925233644861,0.942429906542056,0.9497196261682244,0.7850467289719626,0.9813084112149533,0.9327102803738317,0.9822429906542056,0.9373831775700935,0.9757009345794393
DFW,ICT,Envoy_operated,5002,True,0.0,0.39618514018691586,0.5023364485981309,0.32700934579439256,0.3737383177570094,0.7523364485981309,0.17570093457943925,0.15981308411214953,0.2869158878504673,0.6616822429906543,0.3401869158878505
DFW,ICT,PSA_operated,2920,True,0.0,0.8482225700934579,0.849766355140187,0.8019158878504673,0.8920093457943925,0.9757009345794393,0.8369158878504673,0.5981308411214953,0.8672897196261682,0.8523364485981308,0.9579439252336449
DFW,ICT,SkyWest_unresolved,1273,True,0.0,0.5449687850467289,0.6241121495327103,0.5198130841121495,0.4895327102803738,0.5738317757009346,0.5813084112149532,0.9261682242990654,0.038317757009345796,0.7429906542056075,0.40654205607476634
DFW,IDA,SkyWest_unresolved,2183,True,0.0,0.3779571962616822,0.3149532710280374,0.4173831775700934,0.3519626168224299,0.3102803738317757,0.4700934579439252,0.9214953271028037,0.03177570093457944,0.2205607476635514,0.3130841121495327
DFW,ILM,AA_mainline,535,True,0.0,0.7598092523364484,0.5941121495327103,0.7780373831775701,0.8042056074766355,0.8644859813084113,0.8654205607476636,0.6336448598130842,0.9775700934579439,0.34579439252336447,0.8710280373831776
DFW,ILM,Envoy_operated,2048,True,0.0,0.14442140186915886,0.11504672897196264,0.16439252336448598,0.12364485981308412,0.19158878504672897,0.12242990654205607,0.13738317757009347,0.2514018691588785,0.07102803738317758,0.09252336448598131
DFW,IND,AA_mainline,7295,True,0.0,0.5603924299065419,0.5062616822429906,0.5657009345794392,0.59,0.5841121495327103,0.5700934579439252,0.4635514018691589,0.6841121495327103,0.4252336448598131,0.6345794392523364
DFW,IND,Envoy_operated,120,True,0.0,0.18601850467289718,0.4201869158878505,0.14822429906542056,0.11495327102803739,0.02102803738317757,0.13177570093457944,0.05420560747663551,0.12897196261682242,0.7714953271028038,0.008411214953271028
DFW,JAC,AA_mainline,2766,True,0.0,0.7802962149532708,0.7635981308411215,0.7976168224299065,0.8411682242990655,0.4439252336448598,0.9177570093457944,0.702803738317757,0.9448598130841122,0.7387850467289719,0.9327102803738317
DFW,JAN,Envoy_operated,3321,True,0.0,0.4969841121495327,0.6054205607476636,0.4592523364485982,0.4555140186915888,0.6046728971962617,0.4093457943925234,0.24766355140186916,0.5579439252336449,0.7682242990654206,0.39345794392523364
DFW,JAN,PSA_operated,2735,True,0.0,0.7401791588785045,0.6888785046728971,0.7012149532710279,0.7991588785046729,0.8943925233644859,0.7598130841121495,0.491588785046729,0.794392523364486,0.6121495327102804,0.8878504672897196
DFW,JAN,SkyWest_unresolved,1642,True,0.0,0.6228659813084112,0.7426168224299066,0.5528971962616822,0.6121495327102804,0.8280373831775701,0.4934579439252336,0.8570093457943925,0.03925233644859813,0.922429906542056,0.5962616822429907
DFW,JAX,AA_mainline,7261,True,0.0,0.6970241121495326,0.6293457943925234,0.7033644859813084,0.7175700934579439,0.7345794392523365,0.7439252336448599,0.6411214953271028,0.7850467289719626,0.5280373831775701,0.7485981308411215
